server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,key_point,p1_recent_score,p2_recent_score,p1_first_serve_rate,p2_first_serve_rate,p1_second_serve_rate,p2_second_serve_rate,p1_serve_points_won_rate,p2_serve_points_won_rate,p1_aces_rate,p2_aces_rate,p1_break_point_rate,p2_break_point_rate,p1_score,p2_score,sw_2,sw_3,sw_4,sw_5,sw_6,sd_2,sd_3,rd_2,rd_3
1,1,1,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.977,6.944,1,112,2,3,2,.446808511,.590909091,.884615385,1,.617021277,.636363636,.085106383,0,.363636364,.382978723,4,2,0,0,0,0,1,0,0,0,0
1,1,2,37,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.773,65.086,18,132,2,4,1,.458333333,.590909091,.884615385,1,.604166667,.636363636,.083333333,0,.363636364,.395833333,4,3,0,0,1,0,0,0,0,0,0
1,1,1,38,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.922,13.735,3,109,2,3,2,.469387755,.590909091,.884615385,1,.612244898,.636363636,.081632653,0,.363636364,.387755102,5,3,0,0,0,0,1,0,0,0,1
1,2,2,38,34,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,19.822,18.34,6,93,2,4,1,.46,.590909091,.888888889,1,.6,.636363636,.08,0,.363636364,.4,5,4,0,1,0,0,0,0,1,0,0
1,1,1,39,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.973,4.607,1,133,2,3,2,.470588235,.590909091,.888888889,1,.607843137,.636363636,.078431373,0,.363636364,.392156863,6,4,0,0,1,0,0,0,1,0,1
1,2,1,40,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.548,17.455,5,94,2,3,2,.461538462,.590909091,.892857143,1,.615384615,.636363636,.076923077,0,.363636364,.384615385,7,4,0,0,0,0,0,0,1,0,0
2,1,2,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629,3.725,1,113,0,3,2,.461538462,.608695652,.892857143,1,.615384615,.652173913,.076923077,0,.347826087,.384615385,0,0,0,1,0,0,0,0,1,0,0
2,1,2,40,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.104,1.022,1,123,0,3,2,.461538462,.625,.892857143,1,.615384615,.666666667,.076923077,.041666667,.333333333,.384615385,0,1,0,0,0,0,1,0,0,1,0
2,1,2,40,37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14.88,13.745,5,128,0,2,3,.461538462,.64,.892857143,1,.615384615,.68,.076923077,.04,.32,.384615385,0,2,0,0,1,0,0,0,0,0,1
2,1,2,40,38,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.369,8.128,3,129,1,2,3,.461538462,.653846154,.892857143,1,.615384615,.692307692,.076923077,.038461538,.307692308,.384615385,0,3,0,0,1,0,0,0,1,0,1
1,1,1,41,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.647,15.211,3,133,0,1,4,.471698113,.653846154,.892857143,1,.622641509,.692307692,.075471698,.038461538,.307692308,.377358491,0,0,0,0,1,0,0,0,0,0,0
1,1,1,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.052,3.207,1,129,0,1,4,.481481481,.653846154,.892857143,1,.62962963,.692307692,.074074074,.038461538,.307692308,.37037037,1,0,0,0,1,0,0,0,1,0,1
1,2,2,42,39,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,.906,1.138,0,0,0,2,3,.472727273,.653846154,.862068966,1,.618181818,.692307692,.072727273,.038461538,.307692308,.381818182,1,1,0,0,0,0,0,0,0,1,0
1,1,1,43,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.687,5.905,1,130,0,2,3,.482142857,.653846154,.862068966,1,.625,.692307692,.071428571,.038461538,.307692308,.375,2,1,0,1,0,0,0,0,1,0,0
1,2,1,44,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.565,10.551,3,101,1,3,2,.473684211,.653846154,.866666667,1,.631578947,.692307692,.070175439,.038461538,.307692308,.368421053,3,1,0,0,1,0,0,0,1,0,1
2,2,2,44,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.598,1.679,1,114,0,4,1,.473684211,.62962963,.866666667,1,.631578947,.703703704,.070175439,.037037037,.296296296,.368421053,0,0,0,0,1,0,0,0,1,0,0
2,1,1,45,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.227,13.807,4,107,0,3,2,.473684211,.642857143,.866666667,1,.631578947,.678571429,.070175439,.035714286,.321428571,.368421053,1,0,0,1,0,0,0,0,1,0,0
2,1,2,45,41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.74,.819,1,119,0,3,2,.473684211,.655172414,.866666667,1,.631578947,.689655172,.070175439,.068965517,.310344828,.368421053,1,1,0,0,0,0,1,0,0,1,0
2,2,1,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.143,18.128,2,95,0,3,2,.473684211,.633333333,.866666667,1,.631578947,.666666667,.070175439,.066666667,.333333333,.368421053,2,1,0,1,0,0,0,0,1,0,1
2,1,2,46,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20.773,21.165,5,122,0,3,2,.473684211,.64516129,.866666667,1,.631578947,.677419355,.070175439,.064516129,.322580645,.368421053,2,2,0,1,0,0,0,0,1,0,0
2,1,1,47,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.127,22.822,6,125,1,2,3,.473684211,.65625,.866666667,1,.631578947,.65625,.070175439,.0625,.34375,.368421053,3,2,0,0,1,0,0,0,1,0,1
2,2,1,48,42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.254,1.027,0,0,1,3,2,.473684211,.636363636,.866666667,.916666667,.631578947,.636363636,.070175439,.060606061,.363636364,.368421053,4,2,0,0,0,0,0,0,0,1,0
2,2,1,49,42,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,.795,.864,0,0,1,3,2,.473684211,.617647059,.866666667,.846153846,.631578947,.617647059,.070175439,.058823529,.382352941,.368421053,5,2,0,0,0,0,1,0,0,1,0
1,1,1,50,42,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.144,1.039,1,129,0,4,1,.482758621,.617647059,.866666667,.846153846,.637931034,.617647059,.086206897,.058823529,.382352941,.362068966,0,0,0,0,1,0,0,0,1,1,0
1,1,1,51,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58.842,57.41,13,129,0,4,1,.491525424,.617647059,.866666667,.846153846,.644067797,.617647059,.084745763,.058823529,.382352941,.355932203,1,0,0,0,1,0,0,0,1,0,1
1,2,2,51,43,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.896,5.566,0,0,0,5,0,.483333333,.617647059,.838709677,.846153846,.633333333,.617647059,.083333333,.058823529,.382352941,.366666667,1,1,0,0,0,0,0,0,0,0,1
1,2,1,52,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.114,39.02,9,87,0,4,1,.475409836,.617647059,.84375,.846153846,.639344262,.617647059,.081967213,.058823529,.382352941,.360655738,2,1,1,0,0,0,0,0,1,0,1
1,1,1,53,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.878,12.756,1,129,1,4,1,.483870968,.617647059,.84375,.846153846,.64516129,.617647059,.080645161,.058823529,.382352941,.35483871,3,1,0,0,1,0,0,0,0,0,0
2,1,2,53,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.158,9.151,3,121,0,4,1,.483870968,.628571429,.84375,.846153846,.64516129,.628571429,.080645161,.057142857,.371428571,.35483871,0,0,0,0,0,0,1,0,1,0,0
2,1,2,53,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.311,9.954,3,124,0,3,2,.483870968,.638888889,.84375,.846153846,.64516129,.638888889,.080645161,.055555556,.361111111,.35483871,0,1,0,0,1,0,0,0,1,0,1
2,1,2,53,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.261,11.851,3,126,0,2,3,.483870968,.648648649,.84375,.846153846,.64516129,.648648649,.080645161,.054054054,.351351351,.35483871,0,2,0,0,1,0,0,0,1,0,1
2,1,2,53,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.773,7.08,1,92,1,2,3,.483870968,.657894737,.84375,.846153846,.64516129,.657894737,.080645161,.052631579,.342105263,.35483871,0,3,0,0,0,0,1,0,0,0,0
1,2,1,54,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.084,30.01,5,101,0,1,4,.476190476,.657894737,.848484848,.846153846,.650793651,.657894737,.079365079,.052631579,.342105263,.349206349,0,0,0,0,0,0,0,0,1,0,1
1,2,2,54,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.593,14.889,4,98,0,1,4,.46875,.657894737,.852941176,.846153846,.640625,.657894737,.078125,.052631579,.342105263,.359375,0,1,0,1,0,0,0,0,0,0,1
1,1,1,55,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.727,29.23,3,115,0,1,4,.476923077,.657894737,.852941176,.846153846,.646153846,.657894737,.076923077,.052631579,.342105263,.353846154,1,1,0,0,0,0,1,0,0,0,0
1,1,1,56,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.827,25.418,5,123,0,2,3,.484848485,.657894737,.852941176,.846153846,.651515152,.657894737,.075757576,.052631579,.342105263,.348484848,2,1,0,0,1,0,0,0,1,0,1
1,1,1,57,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.457,14.104,3,134,1,3,2,.492537313,.657894737,.852941176,.846153846,.656716418,.657894737,.074626866,.052631579,.342105263,.343283582,3,1,0,0,1,0,0,0,1,0,1
2,2,2,57,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.905,5.151,3,100,0,4,1,.492537313,.641025641,.852941176,.857142857,.656716418,.666666667,.074626866,.051282051,.333333333,.343283582,0,0,0,0,1,0,0,0,1,0,1
2,2,2,57,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.853,9.154,3,111,0,3,2,.492537313,.625,.852941176,.866666667,.656716418,.675,.074626866,.05,.325,.343283582,0,1,1,0,0,0,0,0,1,0,1
2,1,2,57,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.251,5.166,1,122,0,3,2,.492537313,.634146341,.852941176,.866666667,.656716418,.682926829,.074626866,.048780488,.317073171,.343283582,0,2,0,0,1,0,0,0,1,0,1
2,2,2,57,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.513,4.243,1,130,1,2,3,.492537313,.619047619,.852941176,.875,.656716418,.69047619,.074626866,.047619048,.30952381,.343283582,0,3,1,0,0,0,0,0,1,0,1
1,1,1,58,52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14.826,12.003,5,117,0,1,4,.5,.619047619,.852941176,.875,.661764706,.69047619,.073529412,.047619048,.30952381,.338235294,0,0,0,1,0,0,0,0,1,0,1
1,2,1,59,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.183,1.254,1,98,0,1,4,.492753623,.619047619,.857142857,.875,.666666667,.69047619,.072463768,.047619048,.30952381,.333333333,1,0,0,0,0,0,1,0,0,1,0
1,1,2,59,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.684,8.73,2,111,0,2,3,.5,.619047619,.857142857,.875,.657142857,.69047619,.071428571,.047619048,.30952381,.342857143,1,1,0,1,0,0,0,0,0,0,0
1,1,2,59,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.961,9.514,2,119,0,2,3,.507042254,.619047619,.857142857,.875,.647887324,.69047619,.070422535,.047619048,.30952381,.352112676,1,2,0,0,1,0,0,0,1,0,1
1,1,2,59,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.132,16.895,4,126,0,2,3,.513888889,.619047619,.857142857,.875,.638888889,.69047619,.069444444,.047619048,.30952381,.361111111,1,3,1,0,0,0,0,0,1,0,1
1,1,2,59,56,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13.482,19.858,4,128,1,2,3,.520547945,.619047619,.857142857,.875,.630136986,.69047619,.068493151,.047619048,.30952381,.369863014,1,4,0,0,0,0,0,0,0,0,1
2,2,1,60,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.406,14.981,4,110,0,1,4,.520547945,.604651163,.857142857,.882352941,.630136986,.674418605,.068493151,.046511628,.325581395,.369863014,0,0,0,1,0,0,0,0,1,0,0
2,1,2,60,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.158,30.939,7,122,0,1,4,.520547945,.613636364,.857142857,.882352941,.630136986,.681818182,.068493151,.045454545,.318181818,.369863014,0,1,0,0,0,0,1,0,0,0,0
2,1,2,60,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.308,9.28,3,125,0,1,4,.520547945,.622222222,.857142857,.882352941,.630136986,.688888889,.068493151,.044444444,.311111111,.369863014,0,2,0,0,0,0,1,0,0,0,1
2,1,2,60,59,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.939,13.577,3,129,0,1,4,.520547945,.630434783,.857142857,.882352941,.630136986,.695652174,.068493151,.043478261,.304347826,.369863014,0,3,0,0,1,0,0,0,0,0,1
2,2,2,60,60,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.951,9.772,1,101,1,1,4,.520547945,.617021277,.857142857,.888888889,.630136986,.70212766,.068493151,.042553191,.29787234,.369863014,0,4,1,0,0,0,0,0,1,0,1
1,1,1,61,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.375,17.408,3,119,1,1,4,.527027027,.617021277,.857142857,.888888889,.635135135,.70212766,.067567568,.042553191,.29787234,.364864865,0,0,0,1,0,0,0,0,1,0,1
1,1,2,61,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.532,24.231,4,123,1,1,4,.533333333,.617021277,.857142857,.888888889,.626666667,.70212766,.066666667,.042553191,.29787234,.373333333,0,1,1,0,0,0,0,0,0,0,1
1,1,2,61,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.351,9.666,2,115,1,1,4,.539473684,.617021277,.857142857,.888888889,.618421053,.70212766,.065789474,.042553191,.29787234,.381578947,0,2,0,0,0,0,1,0,0,0,1
1,1,1,62,62,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.942,6.435,1,126,1,1,4,.545454545,.617021277,.857142857,.888888889,.623376623,.70212766,.077922078,.042553191,.29787234,.376623377,1,2,0,0,0,0,1,0,0,0,0
1,1,2,62,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.556,26.306,6,112,1,2,3,.551282051,.617021277,.857142857,.888888889,.615384615,.70212766,.076923077,.042553191,.29787234,.384615385,1,3,0,1,0,0,0,0,1,0,0
1,2,1,63,63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,17.536,23.346,5,97,2,2,3,.544303797,.617021277,.861111111,.888888889,.620253165,.70212766,.075949367,.042553191,.29787234,.379746835,2,3,0,0,0,0,0,0,1,0,0
1,1,1,64,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.793,18.879,3,129,2,2,3,.55,.617021277,.861111111,.888888889,.625,.70212766,.075,.042553191,.29787234,.375,3,3,0,0,1,0,0,0,1,0,1
1,2,1,65,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.279,44.641,11,98,2,3,2,.543209877,.617021277,.864864865,.888888889,.62962963,.70212766,.074074074,.042553191,.29787234,.37037037,4,3,0,0,0,0,0,0,1,0,1
2,1,2,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,3.226,1,127,1,4,1,.543209877,.625,.864864865,.888888889,.62962963,.708333333,.074074074,.041666667,.291666667,.37037037,0,0,0,0,1,0,0,0,1,0,1
2,1,2,65,65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.099,.862,1,126,1,3,2,.543209877,.632653061,.864864865,.888888889,.62962963,.714285714,.074074074,.06122449,.285714286,.37037037,0,1,0,0,1,0,0,0,0,1,0
2,1,1,66,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.137,14.206,4,102,1,3,2,.543209877,.64,.864864865,.888888889,.62962963,.7,.074074074,.06,.3,.37037037,1,1,0,1,0,0,0,0,1,0,0
2,2,1,67,65,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.298,1.077,0,0,1,3,2,.543209877,.62745098,.864864865,.842105263,.62962963,.68627451,.074074074,.058823529,.31372549,.37037037,2,1,0,0,1,0,0,0,0,1,0
2,1,2,67,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.501,37.204,11,115,1,3,2,.543209877,.634615385,.864864865,.842105263,.62962963,.692307692,.074074074,.057692308,.307692308,.37037037,2,2,0,0,0,0,1,0,0,0,1
2,1,2,67,67,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20.038,18.03,5,126,2,2,3,.543209877,.641509434,.864864865,.842105263,.62962963,.698113208,.074074074,.056603774,.301886792,.37037037,2,3,0,0,1,0,0,0,1,0,1
1,2,1,68,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.589,10.9,3,97,1,2,3,.536585366,.641509434,.868421053,.842105263,.634146341,.698113208,.073170732,.056603774,.301886792,.365853659,0,0,1,0,0,0,0,0,0,0,0
1,1,1,69,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32.119,54.59,5,122,1,3,2,.542168675,.641509434,.868421053,.842105263,.638554217,.698113208,.072289157,.056603774,.301886792,.361445783,1,0,0,1,0,0,0,0,1,0,1
1,2,2,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.445,6.3,2,97,1,3,2,.535714286,.641509434,.871794872,.842105263,.630952381,.698113208,.071428571,.056603774,.301886792,.369047619,1,1,1,0,0,0,0,0,1,0,0
1,1,1,70,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.766,48.111,13,124,1,2,3,.541176471,.641509434,.871794872,.842105263,.635294118,.698113208,.070588235,.056603774,.301886792,.364705882,2,1,1,0,0,0,0,0,0,0,0
1,2,1,71,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.199,24.009,5,94,2,3,2,.534883721,.641509434,.875,.842105263,.639534884,.698113208,.069767442,.056603774,.301886792,.360465116,3,1,1,0,0,0,0,0,1,0,1
2,1,2,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.335,21.034,5,117,1,4,1,.534883721,.648148148,.875,.842105263,.639534884,.703703704,.069767442,.055555556,.296296296,.360465116,0,0,0,0,0,0,1,0,0,0,1
1,1,1,72,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.72,17.5,3,129,1,3,2,.540229885,.648148148,.875,.842105263,.643678161,.703703704,.068965517,.055555556,.296296296,.356321839,1,0,0,0,0,0,1,0,0,1,0
1,2,1,73,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.039,99.695,25,98,1,3,2,.534090909,.648148148,.87804878,.842105263,.647727273,.703703704,.068181818,.055555556,.296296296,.352272727,2,0,0,0,1,0,0,0,1,0,0
2,1,2,73,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.699,1.08,1,119,1,4,1,.534090909,.654545455,.87804878,.842105263,.647727273,.709090909,.068181818,.054545455,.290909091,.352272727,2,1,0,0,1,0,0,0,0,1,0
2,1,2,73,71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.94,.838,1,129,1,3,2,.534090909,.660714286,.87804878,.842105263,.647727273,.714285714,.068181818,.071428571,.285714286,.352272727,2,2,0,0,1,0,0,0,1,1,0
1,2,1,74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.172,72.839,19,90,1,2,3,.528089888,.660714286,.880952381,.842105263,.651685393,.714285714,.06741573,.071428571,.285714286,.348314607,3,2,0,0,0,0,1,0,0,0,0
1,2,1,75,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.691,7.292,1,91,1,3,2,.522222222,.660714286,.88372093,.842105263,.655555556,.714285714,.066666667,.071428571,.285714286,.344444444,4,2,1,0,0,0,0,0,1,0,0
2,1,2,75,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.799,18.099,5,127,1,3,2,.522222222,.666666667,.88372093,.842105263,.655555556,.719298246,.066666667,.070175439,.280701754,.344444444,4,3,0,0,1,0,0,0,0,0,0
2,2,2,75,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.901,20.348,5,102,1,2,3,.522222222,.655172414,.88372093,.85,.655555556,.724137931,.066666667,.068965517,.275862069,.344444444,4,4,0,0,0,0,0,0,0,0,1
1,2,2,75,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.542,44.059,10,87,1,2,3,.516483516,.655172414,.886363636,.85,.648351648,.724137931,.065934066,.068965517,.275862069,.351648352,4,5,0,1,0,0,0,0,1,0,0
1,1,1,76,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.428,5.287,1,120,2,2,3,.52173913,.655172414,.886363636,.85,.652173913,.724137931,.065217391,.068965517,.275862069,.347826087,5,5,0,0,0,0,1,0,0,0,1
2,1,1,77,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.408,29.304,6,135,2,2,3,.52173913,.661016949,.886363636,.85,.652173913,.711864407,.065217391,.06779661,.288135593,.347826087,6,5,1,0,0,0,0,0,1,0,0
2,1,2,77,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.022,9.415,3,126,2,2,3,.52173913,.666666667,.886363636,.85,.652173913,.716666667,.065217391,.066666667,.283333333,.347826087,6,6,0,0,0,0,1,0,1,0,1
1,2,2,77,76,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.823,57.92,18,82,2,2,3,.516129032,.666666667,.888888889,.85,.64516129,.716666667,.064516129,.066666667,.283333333,.35483871,6,7,0,1,0,0,0,0,1,0,1
1,1,2,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.332,21.026,6,120,0,2,3,.521276596,.666666667,.888888889,.85,.638297872,.716666667,.063829787,.066666667,.283333333,.361702128,0,0,0,0,1,0,0,0,1,0,0
1,2,1,78,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.066,15.216,5,105,0,2,3,.515789474,.666666667,.891304348,.85,.642105263,.716666667,.063157895,.066666667,.283333333,.357894737,1,0,0,0,0,0,0,0,1,0,1
1,1,1,79,77,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.736,1.166,1,111,0,2,3,.520833333,.666666667,.891304348,.85,.645833333,.716666667,.072916667,.066666667,.283333333,.354166667,2,0,0,0,0,0,1,0,0,1,0
1,2,2,79,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.342,13.958,4,93,0,2,3,.515463918,.666666667,.893617021,.85,.639175258,.716666667,.072164948,.066666667,.283333333,.360824742,2,1,0,1,0,0,0,0,1,0,1
1,1,1,80,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.811,4.653,1,109,0,2,3,.520408163,.666666667,.893617021,.85,.642857143,.716666667,.071428571,.066666667,.283333333,.357142857,3,1,0,0,0,0,1,0,1,0,1
1,1,1,81,78,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,1.265,1,122,1,3,2,.525252525,.666666667,.893617021,.85,.646464646,.716666667,.080808081,.066666667,.283333333,.353535354,4,1,0,0,1,0,0,0,0,1,0
2,2,1,82,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.039,10.465,4,105,0,4,1,.525252525,.655737705,.893617021,.857142857,.646464646,.704918033,.080808081,.06557377,.295081967,.353535354,0,0,0,0,0,0,1,0,1,0,0
2,1,2,82,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.337,11.374,1,120,0,4,1,.525252525,.661290323,.893617021,.857142857,.646464646,.709677419,.080808081,.064516129,.290322581,.353535354,0,1,0,0,0,0,1,0,0,0,1
2,1,2,82,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.732,27.382,5,122,0,3,2,.525252525,.666666667,.893617021,.857142857,.646464646,.714285714,.080808081,.063492063,.285714286,.353535354,0,2,1,0,0,0,0,0,0,0,1
2,2,2,82,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.577,9.031,3,105,0,3,2,.525252525,.65625,.893617021,.863636364,.646464646,.71875,.080808081,.0625,.28125,.353535354,0,3,0,1,0,0,0,0,1,0,1
2,2,2,82,82,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48.341,42.279,11,117,1,2,3,.525252525,.646153846,.893617021,.869565217,.646464646,.723076923,.080808081,.061538462,.276923077,.353535354,0,4,1,0,0,0,0,0,1,0,0
1,1,1,83,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.518,6.401,1,126,0,1,4,.53,.646153846,.893617021,.869565217,.65,.723076923,.08,.061538462,.276923077,.35,0,0,0,0,1,0,0,0,1,0,0
1,1,1,84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.159,5.297,1,130,0,1,4,.534653465,.646153846,.893617021,.869565217,.653465347,.723076923,.079207921,.061538462,.276923077,.346534653,1,0,0,0,1,0,0,0,1,0,0
1,1,1,85,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178,1.068,1,110,0,2,3,.539215686,.646153846,.893617021,.869565217,.656862745,.723076923,.078431373,.061538462,.276923077,.343137255,2,0,0,1,0,0,0,0,1,1,0
1,2,1,86,82,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.326,8.55,3,93,1,3,2,.533980583,.646153846,.895833333,.869565217,.660194175,.723076923,.077669903,.061538462,.276923077,.339805825,3,0,0,0,0,0,0,0,1,0,1
2,1,2,86,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.124,5.736,1,115,0,4,1,.533980583,.651515152,.895833333,.869565217,.660194175,.727272727,.077669903,.060606061,.272727273,.339805825,0,0,1,0,0,0,0,0,0,0,0
